"show_id","id","name","popularity","profile_path","roles","episode_count","image_url"
95,1581644,"Jennifer Shon",1.4,NA,"Rachel",2,"https://www.themoviedb.org/t/p/w600_and_h600_bestv2NA"
95,1582764,"Lisa Hoyle",1.4,NA,"Demon",1,"https://www.themoviedb.org/t/p/w600_and_h600_bestv2NA"
95,1600113,"Alan Loayza",0.6,"/8hz1STt0QxqKTsq2lrDs8j3ihLF.jpg","Stressed Boy",1,"https://www.themoviedb.org/t/p/w600_and_h600_bestv2/8hz1STt0QxqKTsq2lrDs8j3ihLF.jpg"
95,1656391,"Shane Barach",0.6,NA,"Daniel",1,"https://www.themoviedb.org/t/p/w600_and_h600_bestv2NA"
95,1658178,"Paul Nygro",0.98,NA,"Demon",1,"https://www.themoviedb.org/t/p/w600_and_h600_bestv2NA"
95,1662254,"Marion Calvert",0.6,"/8SB3W5z9N5ug8gtMv3McVaWsInY.jpg","Gina",2,"https://www.themoviedb.org/t/p/w600_and_h600_bestv2/8SB3W5z9N5ug8gtMv3McVaWsInY.jpg"
95,1667651,"Laura Roth",0.694,NA,"Sophie",1,"https://www.themoviedb.org/t/p/w600_and_h600_bestv2NA"
95,1682607,"David Ghilardi",0.694,"/8Y7z63jCVBqjbophnUo5QrsaRDV.jpg","Teacher",1,"https://www.themoviedb.org/t/p/w600_and_h600_bestv2/8Y7z63jCVBqjbophnUo5QrsaRDV.jpg"
95,1702418,"Joy DeMichelle",0.6,NA,"Ms. Lefcourt",1,"https://www.themoviedb.org/t/p/w600_and_h600_bestv2NA"
95,1705771,"Adam Bitterman",0.6,"/m6d8dGcUeWpwuYfNlVzXPZxCt8T.jpg","Gachnar",1,"https://www.themoviedb.org/t/p/w600_and_h600_bestv2/m6d8dGcUeWpwuYfNlVzXPZxCt8T.jpg"
95,1706626,"Marcie Lynn Ross",0.98,"/kouzgmPv6EiGhjcs6S8fDSHys4T.jpg","Dead Woman",1,"https://www.themoviedb.org/t/p/w600_and_h600_bestv2/kouzgmPv6EiGhjcs6S8fDSHys4T.jpg"
95,1734739,"Frederick Dawson",0.759,NA,"Porter",1,"https://www.themoviedb.org/t/p/w600_and_h600_bestv2NA"
