id,name,link_image,original_season
F1501C02,Athena Sorgelikis,https://static.wikia.nocookie.net/logosrupaulsdragrace/images/d/d7/AthenaSorgelikisDRBE1CastMug.jpg,F1501
F1501C03,Brittany Von Bottoks,https://static.wikia.nocookie.net/logosrupaulsdragrace/images/d/dd/BrittanyVonBottoksDRBE1CastMug.jpg,F1501
F1501C04,Drag Couenne,https://static.wikia.nocookie.net/logosrupaulsdragrace/images/4/4e/DragCouenneDRBE1CastMug.jpg,F1501
F1501C05,Edna Sorgelsen,https://static.wikia.nocookie.net/logosrupaulsdragrace/images/2/23/EdnaSorgelsenDRBE1CastMug.jpg,F1501
F1501C06,Mademoiselle Boop,https://static.wikia.nocookie.net/logosrupaulsdragrace/images/8/85/MademoiselleBoopDRBE1CastMug.jpg,F1501
F1501C07,Mocca Bone,https://static.wikia.nocookie.net/logosrupaulsdragrace/images/d/d0/MoccaBoneDRBE1CastMug.jpg,F1501
F1501C08,Peach,https://static.wikia.nocookie.net/logosrupaulsdragrace/images/c/c8/PeachDRBE1CastMug.jpg,F1501
F1501C09,Susan,https://static.wikia.nocookie.net/logosrupaulsdragrace/images/e/e5/SusanDRBE1CastMug.jpg,F1501
F1501C10,Valenciaga,https://static.wikia.nocookie.net/logosrupaulsdragrace/images/6/60/ValenciagaDRBE1CastMug.jpg,F1501
F1601C01,Admira Thunderpussy,https://static.wikia.nocookie.net/logosrupaulsdragrace/images/e/ef/AdmiraThunderpussyDRSV1CastMug.png,F1601
F1601C02,Almighty Aphroditey,https://static.wikia.nocookie.net/logosrupaulsdragrace/images/a/a8/AlmightyAphroditeyDRSV1CastMug.png,F1601
F1601C03,Antonina Nutshell,https://static.wikia.nocookie.net/logosrupaulsdragrace/images/7/7e/AntoninaNutshellDRSV1CastMug.png,F1601
F1601C04,Elecktra,https://static.wikia.nocookie.net/logosrupaulsdragrace/images/7/79/ElecktraDRSV1CastMug.png,F1601
F1601C05,Endigo,https://static.wikia.nocookie.net/logosrupaulsdragrace/images/4/44/EndigoDRSV1CastMug.png,F1601
F1601C06,Fontana,https://static.wikia.nocookie.net/logosrupaulsdragrace/images/2/22/FontanaDRSV1CastMug.png,F1601
F1601C07,Imaa Queen,https://static.wikia.nocookie.net/logosrupaulsdragrace/images/9/90/ImaaQueenDRSV1CastMug.png,F1601
F1601C08,Santana Sexmachine,https://static.wikia.nocookie.net/logosrupaulsdragrace/images/7/70/SantanaSexmachineDRSV1CastMug.png,F1601
F1601C09,Vanity Vain,https://static.wikia.nocookie.net/logosrupaulsdragrace/images/a/a2/VanityVainDRSV1CastMug.png,F1601
F1701C01,Argennis,https://static.wikia.nocookie.net/logosrupaulsdragrace/images/1/1b/ArgennisDRMX1CastMug.jpg,F1701
F1701C02,Cristian Peralta,https://static.wikia.nocookie.net/logosrupaulsdragrace/images/3/38/CristianPeraltaDRMX1CastMug.jpg,F1701
F1701C03,Gala Varo,https://static.wikia.nocookie.net/logosrupaulsdragrace/images/d/db/GalaVaroDRMX1CastMug.jpg,F1701
F1701C04,Lady Kero,https://static.wikia.nocookie.net/logosrupaulsdragrace/images/1/11/LadyKeroDRMX1CastMug.jpg,F1701
F1701C05,Margaret Y Ya,https://static.wikia.nocookie.net/logosrupaulsdragrace/images/8/81/MargaretYYaDRMX1CastMug.jpg,F1701
F1701C06,Matraka,https://static.wikia.nocookie.net/logosrupaulsdragrace/images/d/d1/MatrakaDRMX1CastMug.jpg,F1701
F1701C07,Miss Vallarta,https://static.wikia.nocookie.net/logosrupaulsdragrace/images/6/66/MissVallartaDRMX1CastMug.jpg,F1701
F1701C08,Pixie Pixie,https://static.wikia.nocookie.net/logosrupaulsdragrace/images/e/e8/PixiePixieDRMX1CastMug.jpg,F1701
F1701C09,Regina Voce,https://static.wikia.nocookie.net/logosrupaulsdragrace/images/a/a7/ReginaVoceDRMX1CastMug.jpg,F1701
F1701C10,Serena Morena,https://static.wikia.nocookie.net/logosrupaulsdragrace/images/6/68/SerenaMorenaDRMX1CastMug.jpg,F1701
F1701C11,Vermelha Noir,https://static.wikia.nocookie.net/logosrupaulsdragrace/images/0/0d/VermelhaNoirDRMX1CastMug.jpg,F1701
F1801C01,Aquarela,https://static.wikia.nocookie.net/logosrupaulsdragrace/images/4/41/AquarelaDRBR1CastMug.jpg,F1801
F1801C02,Betina Polaroid,https://static.wikia.nocookie.net/logosrupaulsdragrace/images/c/cd/BetinaPolaroidDRBR1CastMug.jpg,F1801
F1801C03,Dallas de Vil,https://static.wikia.nocookie.net/logosrupaulsdragrace/images/3/3a/DallasDeVilDRBR1CastMug.jpg,F1801
F1801C04,Diva More,https://static.wikia.nocookie.net/logosrupaulsdragrace/images/9/9d/DivaMoreDRBR1CastMug.jpg,F1801
F1801C05,Hellena Malditta,https://static.wikia.nocookie.net/logosrupaulsdragrace/images/6/6b/HellenaMaldittaDRBR1CastMug.jpg,F1801
F1801C06,Melusine Sparkle,https://static.wikia.nocookie.net/logosrupaulsdragrace/images/4/43/MelusineSparkleDRBR1CastMug.jpg,F1801
F1801C07,Miranda Lebrão,https://static.wikia.nocookie.net/logosrupaulsdragrace/images/d/df/MirandaLebr%C3%A3oDRBR1CastMug.jpg,F1801
F1801C08,Naza,https://static.wikia.nocookie.net/logosrupaulsdragrace/images/8/8b/NazaDRBR1CastMug.jpg,F1801
F1801C09,Organzza,https://static.wikia.nocookie.net/logosrupaulsdragrace/images/9/9d/OrganzzaDRBR1CastMug.jpg,F1801
F1801C10,Rubi Ocean,https://static.wikia.nocookie.net/logosrupaulsdragrace/images/f/f3/RubiOceanDRBR1CastMug.jpg,F1801
F1801C11,Shannon Skarllet,https://static.wikia.nocookie.net/logosrupaulsdragrace/images/f/f3/ShannonSkarlletDRBR1CastMug.jpg,F1801
F1801C12,Tristan Soledade,https://static.wikia.nocookie.net/logosrupaulsdragrace/images/5/54/TristanSoledadeDRBR1CastMug.jpg,F1801
F1901C01,Barbie Q,https://static.wikia.nocookie.net/logosrupaulsdragrace/images/5/5d/BarbieQDRGR1CastMug.jpg,F1901
F1901C02,Kelly Heelton,https://static.wikia.nocookie.net/logosrupaulsdragrace/images/3/31/KellyHeeltonDRGR1CastMug.jpg,F1901
F1901C03,Loreley Rivers,https://static.wikia.nocookie.net/logosrupaulsdragrace/images/c/ce/LoreleyRiversDRGR1CastMug.jpg,F1901
F1901C04,LéLé Cocoon,https://static.wikia.nocookie.net/logosrupaulsdragrace/images/7/75/L%C3%A9L%C3%A9CocoonDRGR1CastMug.jpg,F1901
F1901C05,Metamorkid,https://static.wikia.nocookie.net/logosrupaulsdragrace/images/0/06/MetamorkidDRGR1CastMug.jpg,F1901
F1901C06,Nikita Vegas,https://static.wikia.nocookie.net/logosrupaulsdragrace/images/f/fa/NikitaVegasDRGR1CastMug.jpg,F1901
F1901C07,Pandora Nox,https://static.wikia.nocookie.net/logosrupaulsdragrace/images/8/8f/PandoraNoxDRGR1CastMug.jpg,F1901
F1901C08,Tessa Testicle,https://static.wikia.nocookie.net/logosrupaulsdragrace/images/b/b9/TessaTesticleDRGR1CastMug.jpg,F1901
F1901C09,The Only Naomy,https://static.wikia.nocookie.net/logosrupaulsdragrace/images/9/91/TheOnlyNaomyDRGR1CastMug.jpg,F1901
F1901C10,Victoria Shakespears,https://static.wikia.nocookie.net/logosrupaulsdragrace/images/3/3b/VictoriaShakespearsDRGR1CastMug.jpg,F1901
F1901C11,Yvonne Nightstand,https://static.wikia.nocookie.net/logosrupaulsdragrace/images/5/5d/YvonneNightstandDRGR1CastMug.jpg,F1901
