"show_id","id","name","popularity","profile_path","roles","episode_count","image_url"
109958,2319675,"Liam Raymond Dib",0.6,"/Amv8ZlG6YRASOkd01axUYfNDOsC.jpg","Plague Doctor (Ghost) (uncredited)",1,"https://www.themoviedb.org/t/p/w600_and_h600_bestv2/Amv8ZlG6YRASOkd01axUYfNDOsC.jpg"
109958,2382044,"Benjamin Evan Ainsworth",1.4,"/qElUQYuKtV4oRmH5yTmg1Seh1Iq.jpg","Miles Wingrave",9,"https://www.themoviedb.org/t/p/w600_and_h600_bestv2/qElUQYuKtV4oRmH5yTmg1Seh1Iq.jpg"
109958,2423919,"Rhys Slack",0.6,"/ycSq7RRE2jqmp1Z7sXtC4Y4wFPV.jpg","Hooper",1,"https://www.themoviedb.org/t/p/w600_and_h600_bestv2/ycSq7RRE2jqmp1Z7sXtC4Y4wFPV.jpg"
109958,2423920,"Zoë Noelle Baker",1.2,"/hkgc9OQHPqUs5M11w2ij7S8CfUK.jpg","Isabel (5 years),Isabel (5-9yrs)",2,"https://www.themoviedb.org/t/p/w600_and_h600_bestv2/hkgc9OQHPqUs5M11w2ij7S8CfUK.jpg"
109958,2443548,"Calix Fraser",1.4,"/ddtaOOITYnRQatdxdjsaxnYHHzQ.jpg","Doll Face Ghost,Doll Face Ghost / Victorian Child (uncredited),Doll Face Ghost / Victorian Child",6,"https://www.themoviedb.org/t/p/w600_and_h600_bestv2/ddtaOOITYnRQatdxdjsaxnYHHzQ.jpg"
109958,2509658,"Alisha Ahamed",0.6,"/zBnenP9hJr8VTsv2KsIcHLpG9HW.jpg","Seamstress",1,"https://www.themoviedb.org/t/p/w600_and_h600_bestv2/zBnenP9hJr8VTsv2KsIcHLpG9HW.jpg"
109958,2510428,"Conor Wylie",0.6,"/roIwd1bHRXhaEeOvWRGGfLGQA6A.jpg","Edmund's Friend",1,"https://www.themoviedb.org/t/p/w600_and_h600_bestv2/roIwd1bHRXhaEeOvWRGGfLGQA6A.jpg"
109958,2769219,"Amelie Bea Smith",1.005,"/dddQ9MiYIaoVEbt3ZoDbx65Waza.jpg","Flora Wingrave",9,"https://www.themoviedb.org/t/p/w600_and_h600_bestv2/dddQ9MiYIaoVEbt3ZoDbx65Waza.jpg"
109958,2769222,"Amelia Eve",3.083,"/tae6mUhWxNs82IVgWlarxPKbVL8.jpg","Jamie",9,"https://www.themoviedb.org/t/p/w600_and_h600_bestv2/tae6mUhWxNs82IVgWlarxPKbVL8.jpg"
109958,2819200,"Makalo Roskams",0.6,NA,"Student Shepherd",1,"https://www.themoviedb.org/t/p/w600_and_h600_bestv2NA"
109958,2842817,"Kamal Khan",0.828,NA,"Older Owen,Family Friend",2,"https://www.themoviedb.org/t/p/w600_and_h600_bestv2NA"
109958,2842822,"Rasik Rana",0.6,NA,"Student Miller",1,"https://www.themoviedb.org/t/p/w600_and_h600_bestv2NA"
109958,2842823,"Atlee Smallman",0.723,"/pNjEIsNR73e7wt5eZ8WiXrHgaSa.jpg","Student Baxley (uncredited)",1,"https://www.themoviedb.org/t/p/w600_and_h600_bestv2/pNjEIsNR73e7wt5eZ8WiXrHgaSa.jpg"
109958,2843876,"Elizabeth Allhands",0.6,"/fCZbP07l8g4oX6MYDn39otUnLia.jpg","Young Dani",1,"https://www.themoviedb.org/t/p/w600_and_h600_bestv2/fCZbP07l8g4oX6MYDn39otUnLia.jpg"
109958,2843889,"Daxton Gujral",0.6,NA,"Young Edmund",1,"https://www.themoviedb.org/t/p/w600_and_h600_bestv2NA"
109958,2843955,"Alice Comer",1.466,NA,"Young Flora",1,"https://www.themoviedb.org/t/p/w600_and_h600_bestv2NA"
109958,2843957,"Kasen Kelly",0.6,NA,"Young Miles",1,"https://www.themoviedb.org/t/p/w600_and_h600_bestv2NA"
126254,5141,"Heather Langenkamp",8.774,"/eqsaCuWAKbWJORS84dqpXzmg8b0.jpg","Dr. Georgina Stanton",10,"https://www.themoviedb.org/t/p/w600_and_h600_bestv2/eqsaCuWAKbWJORS84dqpXzmg8b0.jpg"
